condition,environment,run,n,period_ns,deadline_ns,baseline_response_ns,expected_recovery_slope_ns_per_activation,delta_mad_ns,shock_threshold_ns,episode_id,start_index,end_index,peak_index,start_release_ns,end_release_ns,activations,duration_us,peak_response_ns,onset_jump_ns,shocks_inside_episode,recovery_activations,observed_recovery_slope_ns_per_activation,recovery_slope_error_ns,recovery_r2,fraction_recovery_steps_near_expected,excess_latency_area_ns
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,9,12555,12581,12555,79153948074299,79154078074299,27,135000.0,117484025.0,116880940.0,1,27,-4391847.470695971,5008.52930402942,0.9999999996350871,1.0,1549540821.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,10,15588,15610,15588,79169113074299,79169223074299,23,115000.0,102644384.0,102041305.0,1,23,-4391803.562252964,5052.437747036107,0.9999999983650036,1.0,1180792921.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,11,17711,17729,17711,79179728074299,79179818074299,19,95000.0,84648043.0,84044991.0,1,19,-4391529.985964917,5326.0140350833535,0.9999999979187726,1.0,800420792.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,12,21806,21851,21806,79200203074299,79200428074299,46,230000.0,204631295.0,204028133.0,1,46,-4391854.771877891,5001.228122108616,0.9999999997528123,1.0,4729657562.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,13,22866,22868,22866,79205503074299,79205513074299,3,15000.0,14388713.0,13785507.0,1,3,-4391795.0,5061.0,0.9999999608557831,1.0,20992259.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,14,24838,24857,24838,79215363074299,79215458074299,20,100000.0,89266221.0,88663185.0,1,20,-4391865.65413534,4990.345864660107,0.9999999993058939,1.0,890868176.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,15,28706,28802,28706,79234703074299,79235183074299,97,485000.0,426806860.0,426203820.0,1,97,-4391784.355065219,5071.644934780896,0.9999999996912637,1.0,20661488041.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,16,30140,30146,30140,79241873074299,79241903074299,7,35000.0,32479712.0,31876575.0,1,7,-4391810.714285716,5045.285714283586,0.9999999947990962,1.0,114131257.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,17,36208,36236,36208,79272213074299,79272353074299,29,145000.0,127531738.0,126928714.0,1,29,-4391868.0793103445,4987.920689655468,0.9999999996452203,1.0,1828343895.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,18,38179,38218,38179,79282068074299,79282263074299,40,200000.0,177980670.0,177377566.0,1,40,-4391670.949061913,5185.050938086584,0.9999999997123894,1.0,3573719999.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,19,39239,39246,39239,79287368074299,79287403074299,8,40000.0,36279555.0,35676397.0,1,8,-4391738.750000004,5117.249999996275,0.9999999957779891,1.0,143263867.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,20,40301,40436,40301,79292678074299,79293353074299,136,680000.0,598720253.0,598117311.0,1,136,-4391800.8435165305,5055.156483469531,0.999999999861672,1.0,40701545131.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,21,41278,41307,41278,79297563074299,79297708074299,30,150000.0,130467567.0,129864533.0,1,30,-4391858.784204674,4997.215795326047,0.9999999996960708,1.0,1913580925.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,22,46662,46708,46662,79324483074299,79324713074299,47,235000.0,208350260.0,207747022.0,1,47,-4391879.972826091,4976.027173909359,0.9999999998778691,1.0,4903849100.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,23,47266,47301,47266,79327503074299,79327678074299,36,180000.0,156874239.0,156271133.0,1,36,-4391853.457400255,5002.542599745095,0.9999999996423423,1.0,2772724016.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,24,48250,48256,48250,79332423074299,79332453074299,7,35000.0,30038540.0,29435307.0,1,7,-4391983.142857143,4872.857142857276,0.9999999946813543,1.0,97033844.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,25,49995,50018,49995,79341148074299,79341263074299,24,120000.0,107059472.0,106456302.0,1,24,-4391912.860000005,4943.139999995008,0.99999999791364,1.0,1285254140.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,26,50146,50214,50146,79341903074299,79342243074299,69,345000.0,304344885.0,303741789.0,1,69,-4391602.192911946,5253.807088053785,0.9999999997412121,1.0,10490109218.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,27,51279,51295,51279,79347568074299,79347648074299,17,85000.0,75115459.0,74512345.0,1,17,-4391900.534313727,4955.46568627283,0.999999999080823,1.0,628661392.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,28,52341,52390,52341,79352878074299,79353123074299,50,250000.0,220578294.0,219975218.0,1,50,-4391900.585594241,4955.414405759424,0.9999999998010639,1.0,5499036505.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,29,53400,53651,53400,79358173074299,79359428074299,252,1260000.0,1107187921.0,1106584832.0,1,252,-4391793.327750922,5062.672249077819,0.9999999999092343,1.0,139359583951.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,30,56491,56826,56491,79373628074299,79375303074299,336,1680000.0,1477240972.0,1476637895.0,1,336,-4391774.093536028,5081.906463972293,0.9999999999567779,1.0,248174597966.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,31,57601,57647,57601,79379178074299,79379408074299,47,235000.0,206502337.0,205899196.0,1,47,-4391903.339037931,4952.660962069407,0.9999999998595064,1.0,4816994514.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,32,59646,59910,59646,79389403074299,79390723074299,265,1325000.0,1165383980.0,1164780950.0,1,265,-4391776.645442939,5079.354557060637,0.9999999999492998,1.0,154406287219.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,33,60688,60741,60688,79394613074299,79394878074299,54,270000.0,239671793.0,239068674.0,1,54,-4391874.891442731,4981.108557268977,0.9999999998768,1.0,6495641263.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,34,61671,61673,61671,79399528074299,79399538074299,3,15000.0,11907489.0,11304400.0,1,3,-4389735.499999997,7120.500000002794,0.9999999792779097,1.0,13554355.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,35,63719,63729,63719,79409768074299,79409818074299,11,55000.0,48127565.0,47524507.0,1,11,-4391774.79090909,5081.209090909921,0.9999999978339814,1.0,254850725.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,36,67056,67121,67056,79426453074299,79426778074299,66,330000.0,292689723.0,292086532.0,1,66,-4391593.662749193,5262.337250807323,0.9999999997573085,1.0,9699868062.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,37,68190,68270,68190,79432123074299,79432523074299,81,405000.0,357774401.0,357171409.0,1,81,-4391826.860320691,5029.139679308981,0.9999999996089758,1.0,14507487213.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,38,70233,70260,70233,79442338074299,79442473074299,28,140000.0,125148620.0,124545474.0,1,28,-4391869.418992882,4986.581007118337,0.9999999996195769,1.0,1760035241.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,39,76300,76400,76300,79472673074299,79473173074299,101,505000.0,446510209.0,445907007.0,1,101,-4391799.206837509,5056.793162491173,0.9999999997582261,1.0,22615750639.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,40,81451,81458,81451,79498428074299,79498463074299,8,40000.0,37716984.0,37113937.0,1,8,-4391004.3809523815,5851.619047618471,0.9999999437226166,1.0,154827304.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,41,87443,87446,87443,79528388074299,79528403074299,4,20000.0,20067928.0,19464886.0,1,4,-4392170.999999998,4685.000000001863,0.9999999909974339,1.0,41918026.0
interference,container,docker_cpu3-interf_io-run4,100001,5000000.0,3000000.0,603144.0,-4396856.0,90.0,1000000.0,42,99958,99988,99958,79590963074299,79591113074299,31,155000.0,137835728.0,137232737.0,1,31,-4391094.057258065,5761.942741935141,0.9999999982413434,1.0,2138257505.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,1,80,86,80,80475120425249,80475150425249,7,35000.0,33178854.0,32573071.0,1,7,-4391293.107142856,3177.8928571436554,0.9999999872232062,1.0,119045361.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,2,1102,1131,1102,80480230425249,80480375425249,30,150000.0,132821340.0,132215836.0,1,30,-4391862.286540604,2608.7134593958035,0.999999999708489,1.0,1984172168.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,3,2106,2158,2106,80485250425249,80485510425249,53,265000.0,234550561.0,233945112.0,1,53,-4391862.231011125,2608.768988874741,0.9999999998751542,1.0,6220336565.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,4,7203,7217,7203,80510735425249,80510805425249,15,75000.0,68219983.0,67614603.0,1,15,-4391811.882142858,2659.1178571423516,0.9999999980891614,1.0,517186223.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,5,8207,8222,8207,80515755425249,80515830425249,16,80000.0,70570155.0,69964676.0,1,16,-4391780.280882353,2690.719117647037,0.9999999983110226,1.0,554125903.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,6,9211,9218,9211,80520775425249,80520810425249,8,40000.0,37049318.0,36443928.0,1,8,-4391876.202380954,2594.797619045712,0.9999999958621844,1.0,149423955.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,7,10212,10230,10212,80525780425249,80525870425249,19,95000.0,83830425.0,83225069.0,1,19,-4391793.952631581,2677.0473684193566,0.9999999990669852,1.0,784783225.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,8,11652,11679,11652,80532980425249,80533115425249,28,140000.0,124198114.0,123592495.0,1,28,-4391827.01340996,2643.9865900399163,0.9999999996448583,1.0,1733445957.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,9,13699,13706,13699,80543215425249,80543250425249,8,40000.0,36289931.0,35684560.0,1,8,-4391777.952380953,2693.0476190466434,0.9999999944816025,1.0,143354450.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,10,14761,14770,14761,80548525425249,80548570425249,10,50000.0,45922910.0,45317532.0,1,10,-4392011.860606059,2459.139393940568,0.9999999972882472,1.0,231587919.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,11,15519,15540,15519,80552315425249,80552420425249,22,110000.0,98369336.0,97763945.0,1,22,-4391878.588368153,2592.4116318468004,0.9999999991725071,1.0,1083651318.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,12,17566,17607,17566,80562550425249,80562755425249,42,210000.0,183179631.0,182574107.0,1,42,-4391874.899927074,2596.1000729259104,0.9999999998521536,1.0,3786145928.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,13,23632,23644,23632,80592880425249,80592940425249,13,65000.0,58349518.0,57743819.0,1,13,-4391514.054945054,2956.945054945536,0.9999999971137727,1.0,377025533.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,14,26287,26464,26287,80606155425249,80607040425249,178,890000.0,783923154.0,783317659.0,1,178,-4391754.618190314,2716.3818096863106,0.9999999998892845,1.0,69820050185.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,15,27488,27543,27488,80612160425249,80612435425249,56,280000.0,248754020.0,248148469.0,1,56,-4391882.27491456,2588.725085440092,0.9999999999134721,1.0,6998691778.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,16,30519,30573,30519,80627315425249,80627585425249,55,275000.0,242966557.0,242359436.0,1,55,-4391885.86450216,2585.1354978401214,0.9999999997892577,1.0,6675974071.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,17,31577,31580,31577,80632605425249,80632620425249,4,20000.0,16443681.0,15838331.0,1,4,-4391528.700000001,2942.2999999988824,0.9999999841697197,1.0,27427343.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,18,32564,32573,32564,80637540425249,80637585425249,10,50000.0,43397737.0,42792296.0,1,10,-4391735.345454544,2735.654545456171,0.9999999946823405,1.0,206367516.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,19,33549,33575,33549,80642465425249,80642595425249,27,135000.0,119835343.0,119230014.0,1,27,-4391884.835164836,2586.1648351643234,0.999999999644716,1.0,1612998437.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,20,35672,35790,35672,80653080425249,80653670425249,119,595000.0,522284358.0,521678933.0,1,119,-4391799.860853155,2671.1391468448564,0.9999999997933514,1.0,30960039875.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,21,36954,36977,36954,80659490425249,80659605425249,24,120000.0,105601890.0,104996479.0,1,24,-4391884.185652176,2586.814347824082,0.9999999995025728,1.0,1250271257.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,22,37939,37946,37939,80664415425249,80664450425249,8,40000.0,35875524.0,35270064.0,1,8,-4391722.785714287,2748.214285712689,0.9999999948581649,1.0,140033242.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,23,38166,38194,38166,80665550425249,80665690425249,29,145000.0,130235037.0,129629615.0,1,29,-4391602.513793102,2868.4862068975344,0.9999999992841672,1.0,1906904406.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,24,39151,39177,39151,80670475425249,80670605425249,27,135000.0,119498011.0,118892596.0,1,27,-4391851.669108669,2619.3308913307264,0.9999999993084785,1.0,1603989190.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,25,41274,41398,41274,80681090425249,80681710425249,125,625000.0,549187571.0,548581977.0,1,125,-4391779.305646696,2691.694353303872,0.9999999998731491,1.0,34236959765.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,26,46347,46351,46347,80706455425249,80706475425249,5,25000.0,20872916.0,20267456.0,1,5,-4391835.500000001,2635.4999999990687,0.9999999905246395,1.0,45444246.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,27,47333,47370,47333,80711385425249,80711570425249,38,190000.0,169742575.0,169137112.0,1,38,-4391880.238428716,2590.7615712843835,0.9999999998118273,1.0,3248703313.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,28,48697,48727,48697,80718205425249,80718355425249,31,155000.0,136084918.0,135479440.0,1,31,-4391869.120564517,2601.8794354833663,0.9999999997205193,1.0,2083426498.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,29,50743,50747,50743,80728435425249,80728455425249,5,25000.0,23190202.0,22584619.0,1,5,-4391287.500000003,3183.499999997206,0.9999999853406588,1.0,57041946.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,30,52715,52778,52715,80738295425249,80738610425249,64,320000.0,282663803.0,282058074.0,1,64,-4391543.17742674,2927.822573260404,0.9999999998215535,1.0,9045012898.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,31,52939,52951,52939,80739415425249,80739475425249,13,65000.0,57528914.0,56923344.0,1,13,-4391684.109890109,2786.890109891072,0.9999999969348933,1.0,366340549.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,32,54077,54138,54077,80745105425249,80745410425249,62,310000.0,272281537.0,271675871.0,1,62,-4391856.574928862,2614.4250711379573,0.9999999998990233,1.0,8390579037.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,33,55211,55234,55211,80750775425249,80750890425249,24,120000.0,108224053.0,107618683.0,1,24,-4391816.208695655,2654.7913043452427,0.9999999993262567,1.0,1313285850.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,34,58244,58288,58244,80765940425249,80766160425249,45,225000.0,198224325.0,197618841.0,1,45,-4391868.613570484,2602.3864295156673,0.9999999998229805,1.0,4437250404.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,35,59303,59316,59303,80771235425249,80771300425249,14,70000.0,63707876.0,63102396.0,1,14,-4392035.1736263735,2435.826373626478,0.9999999985175189,1.0,450229464.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,36,62337,62340,62337,80786405425249,80786420425249,4,20000.0,18267316.0,17659992.0,1,4,-4391737.399999999,2733.600000000559,0.9999999866084694,1.0,34719836.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,37,64309,64346,64309,80796265425249,80796450425249,38,190000.0,167116384.0,166510637.0,1,38,-4391843.252325204,2627.747674795799,0.9999999998169332,1.0,3148953377.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,38,66355,66390,66355,80806495425249,80806670425249,36,180000.0,157538653.0,156933194.0,1,36,-4391852.9270270225,2618.072972977534,0.9999999996449197,1.0,2796640691.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,39,69387,69495,69387,80821655425249,80822195425249,109,545000.0,478916095.0,478310595.0,1,109,-4391482.497655452,2988.502344547771,0.9999999997364621,1.0,26026291395.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,40,72414,72455,72414,80836790425249,80836995425249,42,210000.0,184018819.0,183413078.0,1,42,-4391868.923182888,2602.0768171120435,0.9999999998377828,1.0,3821404395.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,41,76356,76373,76356,80856500425249,80856585425249,18,90000.0,78136755.0,77531219.0,1,18,-4391895.756449946,2575.2435500537977,0.9999999991752284,1.0,680508656.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,42,77342,77374,77342,80861430425249,80861590425249,33,165000.0,144413802.0,143808278.0,1,33,-4391855.369318179,2615.630681821145,0.9999999996189224,1.0,2347843833.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,43,82498,82615,82498,80887210425249,80887795425249,118,590000.0,516988980.0,516383350.0,1,118,-4391790.734057901,2680.265942098573,0.9999999998049787,1.0,30333844273.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,44,82870,82883,82870,80889070425249,80889135425249,14,70000.0,63617407.0,63011995.0,1,14,-4391601.296703296,2869.703296704218,0.9999999977960362,1.0,449000454.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,45,83855,83888,83855,80893995425249,80894160425249,34,170000.0,149446847.0,148841396.0,1,34,-4391897.063865544,2573.9361344557256,0.9999999996237849,1.0,2515423133.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,46,84916,85151,84916,80899300425249,80900475425249,236,1180000.0,1037832537.0,1037226908.0,1,236,-4391481.002268712,2989.9977312879637,0.9999999999385635,1.0,122443278222.0
interference,container,docker_cpu3-interf_io-run5,100001,5000000.0,3000000.0,605529.0,-4394471.0,131.0,1000000.0,47,89222,89228,89222,80920830425249,80920860425249,7,35000.0,30837987.0,30232486.0,1,7,-4391980.142857142,2490.857142858207,0.9999999944765977,1.0,102632324.0
